,sked+time,sked_RMS,var_of_obs_x,var_of_obs_y
23098,452+46,6.95,437.52340950230126,199.23093456974436
23099,452+47,6.95,667.0173991023632,265.03967714314683
23100,452+48,6.95,708.8979520761782,257.9974218559084
23101,452+49,6.95,680.8838541644152,279.3706251428531
23102,452+50,6.95,1052.417329767127,363.2412232816329
23103,453+0,7.87,1271.1227080227468,391.4186814937833
23104,453+1,7.87,1221.6534426942826,396.6178457682559
23105,453+2,7.87,1018.4434272241538,378.97700729992073
23106,453+3,7.87,1018.0868339411087,383.1502165681308
23107,453+4,7.87,936.1576437219396,396.0738214368019
23108,453+5,7.87,999.2486185485132,410.32355091869834
23109,453+6,7.87,1568.483370019204,399.974782088191
23110,453+7,7.87,1760.1126073937978,422.1627160325354
23111,453+8,7.87,1922.3738142573882,452.1426472184355
23112,453+9,7.87,1890.8049020823282,472.9370116558557
23113,453+10,7.87,2008.287720357067,393.7462211602754
23114,453+11,7.87,2142.9047784356303,318.7347225805749
23115,453+12,7.87,1936.6522714743367,435.5502175292185
23116,453+13,7.87,1797.5476965242226,408.4351871143971
23117,453+14,7.87,1713.557707134548,432.65517430267016
23118,453+15,7.87,1817.2945223760148,437.3758850810885
23119,453+16,7.87,1474.4279660987552,419.01712100338614
23120,453+17,7.87,1618.9513696194995,406.4723476353024
23121,453+18,7.87,1193.2919378764527,336.8975054238746
23122,453+19,7.87,1158.5023310982197,350.5875506374623
23123,453+20,7.87,1038.4716527483001,303.48846831320895
23124,453+21,7.87,1538.7457464986446,310.1755366566257
23125,453+22,7.87,1627.5417119209872,253.24286137785785
23126,453+23,7.87,1518.8205134781253,224.932851049125
23127,453+24,7.87,1405.8876543313158,180.61538543103072
23128,453+25,7.87,1380.0052865609146,181.7439322525396
23129,453+26,7.87,1311.5784456721362,198.85445790516778
23130,453+27,7.87,1204.2626761561467,193.50536231603874
23131,453+28,7.87,1323.7833629829033,177.70822690284464
23132,453+29,7.87,1595.5897437308,143.19397584288762
23133,453+30,7.87,1511.332047789164,196.2618845223999
23134,453+31,7.87,1630.6968290547088,204.57843117336884
23135,453+32,7.87,1646.8616344339887,213.63714743257196
23136,453+33,7.87,1649.1395804637039,223.04520723755473
23137,453+34,7.87,1810.725056983032,220.93464760199527
23138,453+35,7.87,1868.2447040515904,218.40465124446192
23139,453+36,7.87,2022.8366028472312,191.05734827930837
23140,453+37,7.87,1953.023859438516,208.77894245645962
23141,453+38,7.87,1851.4765377891615,246.41803705318875
23142,453+39,7.87,1663.2753609278977,249.18425811505853
23143,453+40,7.87,1673.5310711312968,205.29010786399968
23144,453+41,7.87,1160.663265776555,219.6455487450245
23145,453+42,7.87,1143.886953924183,226.17938266962543
23146,453+43,7.87,1173.7819555856918,219.6285572130839
23147,453+44,7.87,1010.9290503571021,243.9048446550678
23148,453+45,7.87,1200.168805398004,232.62577821034074
23149,453+46,7.87,1055.4674672860838,269.3584157781852
23150,453+47,7.87,1134.745873500919,326.82703157480455
23151,453+48,7.87,1111.6226523453374,300.3219761197481
23152,453+49,7.87,1124.464728453984,315.4070408266666
23153,453+50,7.87,1116.3084338849337,306.2481721251895
23154,454+0,4.82,859.9614112264916,228.21399447474343
23155,454+1,4.82,767.6631738785715,222.54924898107183
23156,454+2,4.82,731.4778170635254,200.58577533949983
23157,454+3,4.82,760.468454463151,207.49011457884572
23158,454+4,4.82,827.1665996987895,190.8307876206156
23159,454+5,4.82,872.3282967838587,200.30841892064436
23160,454+6,4.82,872.7863476787073,184.56124252173828
23161,454+7,4.82,684.2319250329108,129.14928349176907
23162,454+8,4.82,806.3217337994462,162.95024449712164
23163,454+9,4.82,780.7717122755136,216.11402561434934
23164,454+10,4.82,798.97171675912,210.35161578379595
23165,454+11,4.82,946.3496195058148,203.46302924422463
23166,454+12,4.82,910.3674328060466,219.87183143704073
23167,454+13,4.82,1010.167221517479,189.44708672460956
23168,454+14,4.82,927.4211766070538,176.72746172748182
23169,454+15,4.82,952.284986502421,157.553821131833
23170,454+16,4.82,1155.8819444364697,201.3887929070096
23171,454+17,4.82,1245.1867324692796,224.2074986675756
23172,454+18,4.82,1242.9729160561242,230.4029984942284
23173,454+19,4.82,1129.470117268471,212.96676904458934
23174,454+20,4.82,1124.6745128099024,233.58126210687618
23175,454+21,4.82,1308.5356648028178,243.53466111048505
23176,454+22,4.82,1448.2509652094332,226.9864691097204
23177,454+23,4.82,1264.650979247476,228.11501737446167
23178,454+24,4.82,1350.329534558646,227.9788150490876
23179,454+25,4.82,1549.4303256581966,219.69995483363772
23180,454+26,4.82,1533.9541586414864,212.43232648121798
23181,454+27,4.82,1457.936116069246,226.97957912090385
23182,454+28,4.82,1248.8761447531058,205.37976653498055
23183,454+29,4.82,1636.5861506089043,204.40076414723552
23184,454+30,4.82,1863.560198467422,205.16483662433643
23185,454+31,4.82,1696.4338135045036,206.45968990100533
23186,454+32,4.82,1554.4613272581948,218.44091739050313
23187,454+33,4.82,1878.844311103791,210.84865720549288
23188,454+34,4.82,1938.3480286054428,267.6887997535293
23189,454+35,4.82,1884.847220906579,332.198156277422
23190,454+36,4.82,1768.2508047791741,326.58781340358036
23191,454+37,4.82,1655.0704395614903,333.5076746364271
23192,454+38,4.82,1731.3003260708738,312.12085293917016
23193,454+39,4.82,1373.8673082252108,319.32116854722756
23194,454+40,4.82,1048.7429383564825,308.55217615280503
23195,454+41,4.82,1078.68594162981,322.9277602382129
23196,454+42,4.82,1041.3600151842513,302.85935355083006
23197,454+43,4.82,1080.8722425931358,284.1623510983205
23198,454+44,4.82,778.0963763441135,272.64076901229816
23199,454+45,4.82,774.5591672019161,272.2983762483846
23200,454+46,4.82,809.89979927815,290.38304650695693
23201,454+47,4.82,940.9919506509905,270.77684602898233
23202,454+48,4.82,854.7667338950963,271.89899696912687
23203,454+49,4.82,974.0504383026231,284.5139663926234
23204,454+50,4.82,991.7796486253618,290.3852681761321
23205,455+0,5.93,1628.9642915648983,312.10476420823113
23206,455+1,5.93,1371.3194847567893,305.1983527969416
23207,455+2,5.93,1478.0689421230622,282.17965355729234
23208,455+3,5.93,1247.2349335896597,250.38306871223983
23209,455+4,5.93,1181.6955191547145,258.3661950688491
23210,455+5,5.93,1174.9808312325633,243.81750300333738
23211,455+6,5.93,1127.3675728613316,286.67366039386866
23212,455+7,5.93,1061.8520407464873,355.201788712861
23213,455+8,5.93,1081.2239666606602,360.8698561269588
23214,455+9,5.93,1056.8658735196227,333.1681647170354
23215,455+10,5.93,948.1895061423025,257.3342094595318
23216,455+11,5.93,1260.0594378597264,265.20262734675856
23217,455+12,5.93,1179.8087073624129,273.0820949750519
23218,455+13,5.93,1520.6969792520642,323.32926197086584
23219,455+14,5.93,1357.4553800796702,302.35380955385637
23220,455+15,5.93,1274.1537793502325,338.7772074537839
23221,455+16,5.93,1299.5523778652312,338.2676994007746
23222,455+17,5.93,1271.0936706829434,230.19563880147334
23223,455+18,5.93,1424.1107807465607,246.37359816125087
23224,455+19,5.93,1600.517848705569,267.91731181442697
23225,455+20,5.93,1521.0729330781046,302.12413512433614
23226,455+21,5.93,1450.116236922215,302.87033897854565
23227,455+22,5.93,1527.198700336272,292.913590009945
23228,455+23,5.93,1333.8078538698458,276.8892774419707
23229,455+24,5.93,1445.1270061412133,282.25112879316407
23230,455+25,5.93,1553.8538517612283,217.13610732414725
23231,455+26,5.93,1472.16562320836,233.36337664675216
23232,455+27,5.93,1382.4924745887865,267.4879915188454
23233,455+28,5.93,1196.5230301432318,276.2394097801737
23234,455+29,5.93,981.4428116730942,246.5592520837898
23235,455+30,5.93,1043.9370938683544,230.14834062098873
23236,455+31,5.93,1028.8750793861004,240.75306231221222
23237,455+32,5.93,1227.904856484201,305.34953310413545
23238,455+33,5.93,1318.7833509672498,297.6397378872665
23239,455+34,5.93,1130.2864304753123,324.7654210054606
23240,455+35,5.93,1119.6367934210043,365.76587059338306
23241,455+36,5.93,1085.7192597165158,296.8475561820666
23242,455+37,5.93,1387.419212133832,374.693324935787
23243,455+38,5.93,1470.6690107220331,390.0908844398886
23244,455+39,5.93,1573.9362085305559,400.42075019489425
23245,455+40,5.93,1565.5649653472121,370.5752824548835
23246,455+41,5.93,1721.533267458491,354.07825617831327
23247,455+42,5.93,1458.5449249788378,309.84251376816616
23248,455+43,5.93,1352.4373594524504,300.55089832106734
23249,455+44,5.93,1303.603934646326,259.7726654421872
23250,455+45,5.93,1268.3760895167327,265.69896125840916
23251,455+46,5.93,1525.8105663571832,353.3404089757611
23252,455+47,5.93,1216.842383981152,248.35178464029255
23253,455+48,5.93,1351.1813212420868,259.8971937182455
23254,455+49,5.93,1208.5974116391735,256.70017021346354
23255,455+50,5.93,1056.8298369955003,240.5165457821034
23256,456+0,8.88,1653.333319249497,270.86316233149546
23257,456+1,8.88,1506.8057926321592,304.04682176097816
23258,456+2,8.88,1452.2417284376882,309.8516894192656
23259,456+3,8.88,1356.1997212246072,284.75241615700435
23260,456+4,8.88,1176.604077641895,298.55015938489373
23261,456+5,8.88,1102.068080752574,283.78311367324824
23262,456+6,8.88,1036.9979234465006,315.8664664846642
23263,456+7,8.88,987.5808393861921,320.5922785246114
23264,456+8,8.88,923.5541338158408,389.13962301769203
23265,456+9,8.88,933.2305387335695,389.0223781258785
23266,456+10,8.88,1333.1615331010835,399.81392388085294
23267,456+11,8.88,1643.5709399578086,363.66535344781835
23268,456+12,8.88,1675.52910675453,397.38730869725475
23269,456+13,8.88,1615.4382820914461,389.1950883820166
23270,456+14,8.88,1530.2651199103889,439.1110467999866
23271,456+15,8.88,1578.6224307286702,418.89362493196126
23272,456+16,8.88,1603.362854746721,398.678812141402
23273,456+17,8.88,1723.3691475211203,413.17217282797014
23274,456+18,8.88,1507.400930557521,374.5886103401988
23275,456+19,8.88,1465.570620901075,335.63065679740697
23276,456+20,8.88,1167.6540592708936,343.5617832685887
23277,456+21,8.88,1104.1810173484291,346.0925644548312
23278,456+22,8.88,934.4339648984378,282.77672194586245
23279,456+23,8.88,966.4317416122169,282.34797810886386
23280,456+24,8.88,1015.3771229861482,278.502220487672
23281,456+25,8.88,939.1240174553542,323.32207352338605
23282,456+26,8.88,967.5170153357404,311.4992326823105
23283,456+27,8.88,903.0092331013585,309.44615645601453
23284,456+28,8.88,963.9047107591849,288.2148192997994
23285,456+29,8.88,962.0989648961515,312.6565442471254
23286,456+30,8.88,814.2089219145179,282.636399479046
23287,456+31,8.88,707.7507692930134,325.6267566135019
23288,456+32,8.88,785.3229896805417,330.2176977893804
23289,456+33,8.88,1068.5674334040273,394.7939686490382
23290,456+34,8.88,1380.0725311642211,435.33570756708457
23291,456+35,8.88,1526.3267880038059,405.02236249694556
23292,456+36,8.88,1466.0758713715459,410.82781882009726
23293,456+37,8.88,1334.0384841518303,431.35572577601687
23294,456+38,8.88,1337.8211639215763,431.64127419126345
23295,456+39,8.88,1367.229899061006,434.6370629491277
23296,456+40,8.88,1485.5134237780094,478.64309449833166
23297,456+41,8.88,1549.6203269333557,412.9936076370179
23298,456+42,8.88,1455.3480099122276,450.9942090805424
23299,456+43,8.88,1185.9909797477017,389.63822681759876
23300,456+44,8.88,852.0738125919004,309.64881890920753
23301,456+45,8.88,899.5584576485279,323.3080863627313
23302,456+46,8.88,873.2595164579385,305.34134339688
23303,456+47,8.88,1205.8341791302569,307.7010722590618
23304,456+48,8.88,1167.0022788861681,351.10909704280994
23305,456+49,8.88,1163.0025988492237,348.44369109764693
23306,456+50,8.88,1426.9326708335875,374.60823681212395
23307,457+0,9.93,1150.3308586696141,261.8972058476778
23308,457+1,9.93,1256.5400457691358,292.4642252007008
23309,457+2,9.93,1404.918435141896,293.61546205757173
23310,457+3,9.93,1303.7223569670996,272.120302530685
23311,457+4,9.93,1252.557649019152,314.31154635417425
23312,457+5,9.93,972.480555832141,316.7665278308534
23313,457+6,9.93,979.5101296653094,334.57517804916
23314,457+7,9.93,930.7473410725588,311.45857244399684
23315,457+8,9.93,926.2953023227492,304.04951614786137
23316,457+9,9.93,1099.6417314557589,271.45859236545436
23317,457+10,9.93,931.5646455574097,256.7075333831552
23318,457+11,9.93,842.2295354549414,223.73697413133755
23319,457+12,9.93,722.4056840565916,200.1709620254536
23320,457+13,9.93,771.9853445315737,236.8048768775267
23321,457+14,9.93,757.7864875339263,216.01740004432568
23322,457+15,9.93,716.4476896845706,239.9811449761726
23323,457+16,9.93,813.2331877488102,259.16324672183885
23324,457+17,9.93,1187.7561491745266,278.9452583957523
23325,457+18,9.93,1298.3022546569994,282.2984260812503
23326,457+19,9.93,1443.1921923449754,305.9187753959198
23327,457+20,9.93,1296.0336267869495,330.3629711629918
23328,457+21,9.93,1349.6161962176438,327.86152347484636
23329,457+22,9.93,1419.8206921086125,313.49157623202393
23330,457+23,9.93,1515.0639664238388,321.45504002610136
23331,457+24,9.93,1606.5754513382756,322.01154439488226
23332,457+25,9.93,1772.984655759075,285.3129119691853
23333,457+26,9.93,1701.6127171564813,296.40201127570987
23334,457+27,9.93,1521.9475527366112,294.6536866982741
23335,457+28,9.93,1749.6430022089799,285.6221665954657
23336,457+29,9.93,1528.1175074978844,344.53314085946374
23337,457+30,9.93,1517.9743287076499,378.3470823424017
23338,457+31,9.93,1373.7552388558445,421.1142714480187
23339,457+32,9.93,942.9940515808487,399.27109617010655
23340,457+33,9.93,999.5042701054922,402.44550383988405
23341,457+34,9.93,1094.4541714828842,445.102524313744
23342,457+35,9.93,1009.0714024174234,426.77538525461904
23343,457+36,9.93,894.6480551744771,380.81433592727376
23344,457+37,9.93,849.4344704284258,373.77647947544
23345,457+38,9.93,760.0747292985404,345.42533046477047
23346,457+39,9.93,872.4686593131487,350.52172561251547
23347,457+40,9.93,738.0382934298024,305.86654635257423
23348,457+41,9.93,1381.9701790101392,436.2642916311397
23349,457+42,9.93,1191.8038111955727,475.9679273415366
23350,457+43,9.93,1205.7110928196414,478.8204122122275
23351,457+44,9.93,1167.2379072262902,452.2208631675876
23352,457+45,9.93,1295.2048846933922,454.7472189932774
23353,457+46,9.93,1372.5462348471706,511.49191253762
23354,457+47,9.93,1552.37750842249,480.4957092982467
23355,457+48,9.93,1458.7222638741398,493.67853282064624
23356,457+49,9.93,1345.979027774745,462.9525157736908
23357,457+50,9.93,1229.2560451506547,460.5579051480864
23358,458+0,6.66,617.0369465880161,395.7149397231132
23359,458+1,6.66,626.1386013715946,374.5654926087834
23360,458+2,6.66,675.4651138996492,328.2391919202272
23361,458+3,6.66,754.135123484523,295.7842506633731
23362,458+4,6.66,828.3959153811787,292.4289477977439
23363,458+5,6.66,500.15432123767596,169.27214269074852
23364,458+6,6.66,673.2281010072038,178.49173192513177
23365,458+7,6.66,717.6742915467588,205.97389252745202
23366,458+8,6.66,734.4684642833805,179.29924016956585
23367,458+9,6.66,747.8441747160892,154.2664034029777
23368,458+10,6.66,830.8234766206446,157.44159558031254
23369,458+11,6.66,1009.4280547098907,208.21905421095764
23370,458+12,6.66,1021.7445097914491,192.7920434833397
23371,458+13,6.66,985.9910905040488,239.75377529671434
23372,458+14,6.66,1079.7153897208702,259.3909600091641
23373,458+15,6.66,1166.4323225898327,267.86189694486893
23374,458+16,6.66,1074.6161941550456,302.27606185143975
23375,458+17,6.66,1355.7744974891564,287.02010095276233
23376,458+18,6.66,1509.7298768976839,280.483438190725
23377,458+19,6.66,1430.6083170724837,249.40911284417842
23378,458+20,6.66,1449.4511765336588,230.6165779413548
23379,458+21,6.66,1524.5275550609376,228.19698821705484
23380,458+22,6.66,1564.5619126992742,249.5306392274569
23381,458+23,6.66,1298.2616380774102,234.6386150445042
23382,458+24,6.66,1181.8883420522786,195.84310428105925
23383,458+25,6.66,985.4860984224064,179.98003185524703
23384,458+26,6.66,1098.029377531419,187.60990964229254
23385,458+27,6.66,1069.5446137125693,176.89895805387238
23386,458+28,6.66,933.7287659105674,202.6769201144249
23387,458+29,6.66,936.8022879381018,211.239383357299
23388,458+30,6.66,966.0068692980642,229.20350629043494
23389,458+31,6.66,744.3348473589082,199.77279325547772
23390,458+32,6.66,574.6654701515414,232.57388530857224
23391,458+33,6.66,571.3586220551879,246.3266259124888
23392,458+34,6.66,999.4385014100272,343.63760245655453
23393,458+35,6.66,1035.0151042123462,382.00636214370314
23394,458+36,6.66,966.3980530311516,384.94705928706065
23395,458+37,6.66,800.2451642536287,387.0653997913449
23396,458+38,6.66,902.8110980995368,413.22766429985086
23397,458+39,6.66,1036.8571600689004,381.5066378564687
23398,458+40,6.66,1103.3098825632915,366.9249096276697
23399,458+41,6.66,1062.987458946685,329.0426422367983
23400,458+42,6.66,1270.2201866670916,391.1310202220557
23401,458+43,6.66,1067.7778217889831,352.0431256746667
23402,458+44,6.66,1100.3561576570548,340.5021081803424
23403,458+45,6.66,1399.5795239488407,341.53045655714686
23404,458+46,6.66,1634.2441189609458,350.1569676975325
23405,458+47,6.66,1457.7054343049936,348.3545398873873
23406,458+48,6.66,1521.0994466463642,381.8528752788413
23407,458+49,6.66,1453.786720023706,413.144359152258
23408,458+50,6.66,1535.241390310863,479.88532716915313
23409,459+0,8.93,905.1538148545553,296.87053842812116
23410,459+1,8.93,1231.50383544461,320.2749006634887
23411,459+2,8.93,1370.661545546,348.24860250406005
